Unnamed: 0,festival_dates,year,day_of_performance,artist,headliner,genre,spotify_popularity,genre_group
2123,"August 5, 2011 – August 7, 2011",2011,Sunday,LISSIE,nan,lo-fi house,53.0,Electronic
2124,"August 5, 2011 – August 7, 2011",2011,Sunday,EXPLOSIONS IN THE SKY,nan,post-rock,51.0,Rock
2125,"August 5, 2011 – August 7, 2011",2011,Sunday,NOAH & THE WHALE,nan,indie folk,50.0,Indie / Alternative
2126,"August 5, 2011 – August 7, 2011",2011,Sunday,DAMIAN MARLEY & NAS,nan,"reggae, ragga",49.0,Other
2127,"August 5, 2011 – August 7, 2011",2011,Sunday,IMELDA MAY,nan,"rockabilly, psychobilly",49.0,Rock
2128,"August 5, 2011 – August 7, 2011",2011,Sunday,SAM ADAMS,nan,lo-fi house,49.0,Electronic
2129,"August 5, 2011 – August 7, 2011",2011,Sunday,BEST COAST,nan,surf rock,45.0,Rock
2130,"August 5, 2011 – August 7, 2011",2011,Sunday,LITTLE HURRICANE,nan,"roots rock, blues rock, modern blues",42.0,Rock
2131,"August 5, 2011 – August 7, 2011",2011,Sunday,THE PAINS OF BEING PURE AT HEART,nan,"dream pop, shoegaze, jangle pop",41.0,Pop
2132,"August 5, 2011 – August 7, 2011",2011,Sunday,DALE EARNHARDT JR. JR.,nan,lo-fi house,39.0,Electronic
2133,"August 5, 2011 – August 7, 2011",2011,Sunday,THE JOY FORMIDABLE,nan,lo-fi house,39.0,Electronic
2134,"August 5, 2011 – August 7, 2011",2011,Sunday,RIVAL SCHOOLS,nan,post-hardcore,35.0,Other
2135,"August 5, 2011 – August 7, 2011",2011,Sunday,FENCES,nan,lo-fi house,31.0,Electronic
2136,"August 5, 2011 – August 7, 2011",2011,Sunday,TITUS ANDRONICUS,nan,indie punk,31.0,Indie / Alternative
2137,"August 5, 2011 – August 7, 2011",2011,Sunday,GOLD MOTEL,nan,lo-fi house,25.0,Electronic
2138,"August 5, 2011 – August 7, 2011",2011,Sunday,LIA ICES,nan,lo-fi house,23.0,Electronic
2139,"August 5, 2011 – August 7, 2011",2011,Sunday,THE KINGSTON SPRINGS,nan,lo-fi house,23.0,Electronic
2140,"August 5, 2011 – August 7, 2011",2011,Sunday,DELUKA,nan,indie dance,13.0,Indie / Alternative
2141,"August 5, 2011 – August 7, 2011",2011,Sunday,DJ MEL,nan,lo-fi house,0.0,Electronic
2142,"August 6, 2010 – August 8, 2010",2010,Friday,LADY GAGA,1.0,"art pop, pop",94.0,Pop
2143,"August 6, 2010 – August 8, 2010",2010,Friday,J. COLE,nan,rap,86.0,Hip-Hop / Rap
2144,"August 6, 2010 – August 8, 2010",2010,Friday,THE STROKES,1.0,"garage rock, indie rock, alternative rock",77.0,Rock
2145,"August 6, 2010 – August 8, 2010",2010,Friday,B.O.B,nan,lo-fi house,74.0,Electronic
2146,"August 6, 2010 – August 8, 2010",2010,Friday,THE BLACK KEYS,1.0,"blues rock, garage rock, modern blues, rock",72.0,Rock
2147,"August 6, 2010 – August 8, 2010",2010,Friday,THE ETTES,nan,"retro soul, soul blues, blues",67.0,R&B / Soul
2148,"August 6, 2010 – August 8, 2010",2010,Friday,NEON TREES,nan,lo-fi house,66.0,Electronic
2149,"August 6, 2010 – August 8, 2010",2010,Friday,CHROMEO,nan,"nu disco, alternative dance, indie dance",60.0,Indie / Alternative
2150,"August 6, 2010 – August 8, 2010",2010,Friday,LOS AMIGOS INVISIBLES,nan,"rock en español, latin alternative, latin rock",60.0,Rock
2151,"August 6, 2010 – August 8, 2010",2010,Friday,JIMMY CLIFF,1.0,"reggae, rocksteady, roots reggae",59.0,Rock
2152,"August 6, 2010 – August 8, 2010",2010,Friday,DEVO,nan,"new wave, post-punk, synthpop",55.0,Pop
2153,"August 6, 2010 – August 8, 2010",2010,Friday,LDJS REMIX,nan,"bass music, dubstep, edm",54.0,Electronic
2154,"August 6, 2010 – August 8, 2010",2010,Friday,RAPHAEL SAADIQ,nan,"neo soul, soul, retro soul",54.0,R&B / Soul
2155,"August 6, 2010 – August 8, 2010",2010,Friday,HOT CHIP,1.0,"alternative dance, new rave, indie dance",53.0,Indie / Alternative
2156,"August 6, 2010 – August 8, 2010",2010,Friday,2MANYDJS,nan,"uk garage, stutter house",53.0,Electronic
2157,"August 6, 2010 – August 8, 2010",2010,Friday,DRIVE-BY TRUCKERS,nan,"alt country, southern rock, americana, roots rock, country rock",52.0,Rock
2158,"August 6, 2010 – August 8, 2010",2010,Friday,ANA SIA,nan,"lullaby, children's music",51.0,Other
2159,"August 6, 2010 – August 8, 2010",2010,Friday,MAVIS STAPLES,nan,soul,51.0,R&B / Soul
2160,"August 6, 2010 – August 8, 2010",2010,Friday,JUKEBOX THE GHOST,nan,lo-fi house,50.0,Electronic
2161,"August 6, 2010 – August 8, 2010",2010,Friday,MATT & KIM,nan,lo-fi house,50.0,Electronic
2162,"August 6, 2010 – August 8, 2010",2010,Friday,TIGA,nan,electroclash,49.0,Other
2163,"August 6, 2010 – August 8, 2010",2010,Friday,THE WALKMEN,nan,lo-fi house,47.0,Electronic
2164,"August 6, 2010 – August 8, 2010",2010,Friday,WAVVES,nan,"garage rock, surf rock, noise rock, indie punk",46.0,Rock
2165,"August 6, 2010 – August 8, 2010",2010,Friday,DIRTY PROJECTORS,nan,art pop,44.0,Pop
2166,"August 6, 2010 – August 8, 2010",2010,Friday,THE NEW PORNOGRAPHERS,nan,"power pop, chamber pop, indie rock, indie",44.0,Rock
2167,"August 6, 2010 – August 8, 2010",2010,Friday,ANCIENT ASTRONAUTS,nan,"trip hop, downtempo",43.0,Other
2168,"August 6, 2010 – August 8, 2010",2010,Friday,JAMIE LIDELL,nan,pop soul,42.0,Pop
2169,"August 6, 2010 – August 8, 2010",2010,Friday,BALKAN BEAT BOX,nan,lo-fi house,39.0,Electronic
2170,"August 6, 2010 – August 8, 2010",2010,Friday,FOXY SHAZAM,nan,lo-fi house,39.0,Electronic
2171,"August 6, 2010 – August 8, 2010",2010,Friday,EROL ALKAN,nan,lo-fi house,36.0,Electronic
2172,"August 6, 2010 – August 8, 2010",2010,Friday,PEANUT BUTTER WOLF,nan,"underground hip hop, boom bap",36.0,Hip-Hop / Rap
2173,"August 6, 2010 – August 8, 2010",2010,Friday,THE CONSTELLATIONS,nan,lo-fi house,34.0,Electronic
2174,"August 6, 2010 – August 8, 2010",2010,Friday,THE BIG PINK,nan,electronic rock,30.0,Rock
2175,"August 6, 2010 – August 8, 2010",2010,Friday,FUCK BUTTONS,nan,"idm, post-rock, drone",26.0,Rock
2176,"August 6, 2010 – August 8, 2010",2010,Friday,CYMBALS EAT GUITARS,nan,noise rock,21.0,Rock
2177,"August 6, 2010 – August 8, 2010",2010,Friday,KIDZ IN THE HALL,nan,lo-fi house,19.0,Electronic
2178,"August 6, 2010 – August 8, 2010",2010,Friday,AMERICAN BANG,nan,lo-fi house,16.0,Electronic
2179,"August 6, 2010 – August 8, 2010",2010,Friday,SEMI PRECIOUS WEAPONS,nan,glam rock,13.0,Rock
2180,"August 6, 2010 – August 8, 2010",2010,Friday,THESE UNITED STATES,nan,lo-fi house,8.0,Electronic
2181,"August 6, 2010 – August 8, 2010",2010,Friday,BBU,nan,lo-fi house,3.0,Electronic
2182,"August 6, 2010 – August 8, 2010",2010,Friday,CASPA,nan,j-rock,1.0,Rock
2183,"August 6, 2010 – August 8, 2010",2010,Friday,JAVELIN,nan,lo-fi house,1.0,Electronic
2184,"August 6, 2010 – August 8, 2010",2010,Friday,MY DEAR DISCO,nan,cedm,0.0,Electronic
2185,"August 6, 2010 – August 8, 2010",2010,Saturday,GREEN DAY,1.0,"punk, pop punk",82.0,Pop
2186,"August 6, 2010 – August 8, 2010",2010,Saturday,EMPIRE OF THE SUN,nan,lo-fi house,81.0,Electronic
2187,"August 6, 2010 – August 8, 2010",2010,Saturday,DJ SNAKE,nan,lo-fi house,79.0,Electronic
2188,"August 6, 2010 – August 8, 2010",2010,Saturday,DAN BLACK,nan,"metal, heavy metal, rock, stoner rock, doom metal, hard rock, classic rock",75.0,Rock
2189,"August 6, 2010 – August 8, 2010",2010,Saturday,KASKADE,nan,edm,67.0,Electronic
2190,"August 6, 2010 – August 8, 2010",2010,Saturday,STARS,nan,lo-fi house,67.0,Electronic
2191,"August 6, 2010 – August 8, 2010",2010,Saturday,THE XX,nan,lo-fi house,66.0,Electronic
2192,"August 6, 2010 – August 8, 2010",2010,Saturday,SLIGHTLY STOOPID,nan,"reggae rock, reggae",65.0,Rock
2193,"August 6, 2010 – August 8, 2010",2010,Saturday,EDWARD SHARPE AND THE MAGNETIC ZEROS,nan,lo-fi house,64.0,Electronic
2194,"August 6, 2010 – August 8, 2010",2010,Saturday,METRIC,nan,lo-fi house,64.0,Electronic
2195,"August 6, 2010 – August 8, 2010",2010,Saturday,REBELUTION,nan,"reggae, reggae rock, roots reggae",64.0,Rock
2196,"August 6, 2010 – August 8, 2010",2010,Saturday,AFI,nan,"punk, emo, skate punk, emo pop",61.0,Pop
2197,"August 6, 2010 – August 8, 2010",2010,Saturday,DRAGONETTE,nan,lo-fi house,60.0,Electronic
2198,"August 6, 2010 – August 8, 2010",2010,Saturday,SKYBOX,nan,lo-fi house,60.0,Electronic
2199,"August 6, 2010 – August 8, 2010",2010,Saturday,BLUES TRAVELER,nan,lo-fi house,59.0,Electronic
2200,"August 6, 2010 – August 8, 2010",2010,Saturday,SOCIAL DISTORTION,1.0,"punk, skate punk, ska punk, psychobilly",57.0,Punk
2201,"August 6, 2010 – August 8, 2010",2010,Saturday,SPOON,nan,"indie rock, indie",57.0,Rock
2202,"August 6, 2010 – August 8, 2010",2010,Saturday,GRIZZLY BEAR,nan,"indie, indie rock, baroque pop",55.0,Rock
2203,"August 6, 2010 – August 8, 2010",2010,Saturday,JOACHIM GARRAUD,nan,electro house,54.0,Electronic
2204,"August 6, 2010 – August 8, 2010",2010,Saturday,AGAINST ME!,nan,"folk punk, punk, skate punk",53.0,Punk
2205,"August 6, 2010 – August 8, 2010",2010,Saturday,GOGOL BORDELLO,nan,"folk punk, dark cabaret",51.0,Punk
2206,"August 6, 2010 – August 8, 2010",2010,Saturday,DAWES,nan,"americana, alt country",50.0,Folk / Country
2207,"August 6, 2010 – August 8, 2010",2010,Saturday,WARPAINT,nan,dream pop,49.0,Pop
2208,"August 6, 2010 – August 8, 2010",2010,Saturday,CUT COPY,nan,"alternative dance, electronic rock, indie dance, indie electronic, new rave",48.0,Rock
2209,"August 6, 2010 – August 8, 2010",2010,Saturday,STEVE PORTER,nan,lo-fi house,48.0,Electronic
2210,"August 6, 2010 – August 8, 2010",2010,Saturday,RUSKO,nan,"dubstep, dub, drum and bass",47.0,Other
2211,"August 6, 2010 – August 8, 2010",2010,Saturday,DEER TICK,nan,"alt country, americana",44.0,Folk / Country
2212,"August 6, 2010 – August 8, 2010",2010,Saturday,ROGUE WAVE,nan,lo-fi house,44.0,Electronic
2213,"August 6, 2010 – August 8, 2010",2010,Saturday,WOLFGANG GARTNER,nan,"electro house, dubstep, house",44.0,Electronic
2214,"August 6, 2010 – August 8, 2010",2010,Saturday,BEATS ANTIQUE,nan,lo-fi house,40.0,Electronic
2215,"August 6, 2010 – August 8, 2010",2010,Saturday,THE MORNING BENDERS,nan,indie pop,38.0,Indie / Alternative
2216,"August 6, 2010 – August 8, 2010",2010,Saturday,WILD BEASTS,nan,lo-fi house,36.0,Electronic
2217,"August 6, 2010 – August 8, 2010",2010,Saturday,PERRYETTY VS. CHRIS COX,nan,"deathstep, riddim, dubstep, bass music",34.0,Other
2218,"August 6, 2010 – August 8, 2010",2010,Saturday,MIMICKING BIRDS,nan,indie folk,32.0,Indie / Alternative
2219,"August 6, 2010 – August 8, 2010",2010,Saturday,THE SOFT PACK,nan,garage rock,29.0,Rock
2220,"August 6, 2010 – August 8, 2010",2010,Saturday,LANCE HERBSTRONG,nan,lo-fi house,27.0,Electronic
2221,"August 6, 2010 – August 8, 2010",2010,Saturday,FREESOL,nan,lo-fi house,12.0,Electronic
2222,"August 6, 2010 – August 8, 2010",2010,Saturday,VONNEGUTT,nan,lo-fi house,12.0,Electronic
2223,"August 6, 2010 – August 8, 2010",2010,Saturday,THE KISSAWAY TRAIL,nan,lo-fi house,10.0,Electronic
2224,"August 6, 2010 – August 8, 2010",2010,Saturday,ROYAL BANGS,nan,lo-fi house,9.0,Electronic
2225,"August 6, 2010 – August 8, 2010",2010,Saturday,HARLEM,nan,lo-fi house,6.0,Electronic
2226,"August 6, 2010 – August 8, 2010",2010,Saturday,ONLY CHILDREN,nan,"nu disco, funky house",6.0,Electronic
2227,"August 6, 2010 – August 8, 2010",2010,Saturday,PHOENIX,1.0,jangle pop,0.0,Pop
2228,"August 6, 2010 – August 8, 2010",2010,Saturday,DJ MEL,nan,lo-fi house,0.0,Electronic
2229,"August 6, 2010 – August 8, 2010",2010,Saturday,MYNAMEISJOHNMICHAEL,nan,lo-fi house,0.0,Electronic
2230,"August 6, 2010 – August 8, 2010",2010,Sunday,MUMFORD & SONS,nan,"folk, indie folk, folk rock",77.0,Rock
2231,"August 6, 2010 – August 8, 2010",2010,Sunday,MGMT,1.0,indie,76.0,Indie / Alternative
2232,"August 6, 2010 – August 8, 2010",2010,Sunday,THE DODOS,nan,"classic rock, soft rock, southern rock",71.0,Rock
2233,"August 6, 2010 – August 8, 2010",2010,Sunday,SOUNDGARDEN,1.0,"grunge, post-grunge, hard rock",70.0,Rock
2234,"August 6, 2010 – August 8, 2010",2010,Sunday,ERYKAH BADU,nan,"neo soul, r&b",70.0,R&B / Soul
2235,"August 6, 2010 – August 8, 2010",2010,Sunday,THE TEMPER TRAP,nan,lo-fi house,70.0,Electronic
2236,"August 6, 2010 – August 8, 2010",2010,Sunday,CYPRESS HILL,nan,"west coast hip hop, rap rock, hip hop",68.0,Rock
2237,"August 6, 2010 – August 8, 2010",2010,Sunday,THE NATIONAL,nan,indie rock,66.0,Rock
2238,"August 6, 2010 – August 8, 2010",2010,Sunday,ARCADE FIRE,1.0,"indie rock, baroque pop",65.0,Rock
2239,"August 6, 2010 – August 8, 2010",2010,Sunday,HEALTH,nan,"noise rock, witch house, industrial",60.0,Rock
2240,"August 6, 2010 – August 8, 2010",2010,Sunday,SWITCHFOOT,nan,"christian rock, christian alternative rock, ccm, christian",60.0,Rock
2241,"August 6, 2010 – August 8, 2010",2010,Sunday,WOLFMOTHER,nan,stoner rock,60.0,Rock
2242,"August 6, 2010 – August 8, 2010",2010,Sunday,DIGITALISM (DJ SET) THE UNKNOWN FACEZ HARDSTYLE DJ SET,nan,lo-fi house,55.0,Electronic
2243,"August 6, 2010 – August 8, 2010",2010,Sunday,FRANK TURNER,nan,"folk punk, acoustic rock",55.0,Rock
2244,"August 6, 2010 – August 8, 2010",2010,Sunday,NERVO,nan,house,55.0,Electronic
2245,"August 6, 2010 – August 8, 2010",2010,Sunday,HOCKEY,nan,surf rock,52.0,Rock
2246,"August 6, 2010 – August 8, 2010",2010,Sunday,THE BAND OF HEATHENS,nan,"red dirt, texas country, alt country, americana, southern rock",52.0,Rock
2247,"August 6, 2010 – August 8, 2010",2010,Sunday,NEON HITCH,nan,lo-fi house,51.0,Electronic
2248,"August 6, 2010 – August 8, 2010",2010,Sunday,X JAPAN,nan,"visual kei, j-rock, j-pop",51.0,Rock
2249,"August 6, 2010 – August 8, 2010",2010,Sunday,CHIDDY BANG,nan,lo-fi house,50.0,Electronic
2250,"August 6, 2010 – August 8, 2010",2010,Sunday,DIRTY SOUTH,nan,progressive house,49.0,Electronic
2251,"August 6, 2010 – August 8, 2010",2010,Sunday,FELIX CARTAL,nan,lo-fi house,49.0,Electronic
2252,"August 6, 2010 – August 8, 2010",2010,Sunday,BLITZEN TRAPPER,nan,"indie folk, alt country, americana",48.0,Indie / Alternative
2253,"August 6, 2010 – August 8, 2010",2010,Sunday,FELIX DA HOUSECAT,nan,"electroclash, chicago house, acid house",48.0,Electronic
2254,"August 6, 2010 – August 8, 2010",2010,Sunday,FRIGHTENED RABBIT,nan,indie rock,48.0,Rock
2255,"August 6, 2010 – August 8, 2010",2010,Sunday,MINIATURE TIGERS,nan,lo-fi house,48.0,Electronic
2256,"August 6, 2010 – August 8, 2010",2010,Sunday,MINUS THE BEAR,nan,"math rock, post-hardcore",47.0,Rock
2257,"August 6, 2010 – August 8, 2010",2010,Sunday,MEXICAN INSTITUTE OF SOUND,nan,"latin alternative, mexican indie",46.0,Indie / Alternative
2258,"August 6, 2010 – August 8, 2010",2010,Sunday,MUTEMATH,nan,alternative rock,46.0,Rock
2259,"August 6, 2010 – August 8, 2010",2010,Sunday,VIOLENT SOHO,nan,lo-fi house,46.0,Electronic
2260,"August 6, 2010 – August 8, 2010",2010,Sunday,FLOSSTRADAMUS,nan,"edm trap, dubstep",44.0,Hip-Hop / Rap
2261,"August 6, 2010 – August 8, 2010",2010,Sunday,THE CRIBS,nan,"indie rock, indie",44.0,Rock
2262,"August 6, 2010 – August 8, 2010",2010,Sunday,THE ANTLERS,nan,lo-fi house,42.0,Electronic
2263,"August 6, 2010 – August 8, 2010",2010,Sunday,YEASAYER,nan,lo-fi house,42.0,Electronic
2264,"August 6, 2010 – August 8, 2010",2010,Sunday,FREELANCE WHALES,nan,lo-fi house,34.0,Electronic
2265,"August 6, 2010 – August 8, 2010",2010,Sunday,COMPANY OF THIEVES,nan,lo-fi house,23.0,Electronic
2266,"August 6, 2010 – August 8, 2010",2010,Sunday,THE IKE REILLY ASSASSINATION,nan,alt country,13.0,Folk / Country
2267,"August 6, 2010 – August 8, 2010",2010,Sunday,DANI DEAHL,nan,moombahton,4.0,Other
2268,"August 6, 2010 – August 8, 2010",2010,Sunday,DIDI GUTMAN OF BRAZILIAN GIRLS,nan,lo-fi house,0.0,Electronic
2269,"August 6, 2010 – August 8, 2010",2010,Sunday,NNEKA,nan,lo-fi house,0.0,Electronic
2270,"August 6, 2010 – August 8, 2010",2010,Sunday,SON OF A BAD MAN,nan,lo-fi house,0.0,Electronic
2271,"August 6, 2010 – August 8, 2010",2010,Sunday,TEAM BAYSIDE HIGH,nan,lo-fi house,0.0,Electronic
2272,"August 7, 2009 – August 9, 2009",2009,Friday,KID CUDI,nan,lo-fi house,80.0,Electronic
2273,"August 7, 2009 – August 9, 2009",2009,Friday,KINGS OF LEON,1.0,modern rock,77.0,Rock
2274,"August 7, 2009 – August 9, 2009",2009,Friday,BON IVER,nan,indie folk,77.0,Indie / Alternative
2275,"August 7, 2009 – August 9, 2009",2009,Friday,DEPECHE MODE,1.0,"new wave, synthpop, darkwave",75.0,Pop
2276,"August 7, 2009 – August 9, 2009",2009,Friday,ERIC CHURCH,nan,"country, acoustic country",73.0,Folk / Country
2277,"August 7, 2009 – August 9, 2009",2009,Friday,CRYSTAL CASTLES,nan,"witch house, electroclash, new rave, alternative dance",72.0,Indie / Alternative
2278,"August 7, 2009 – August 9, 2009",2009,Friday,DARK WAVE DISCO,nan,darkwave,65.0,Other
2279,"August 7, 2009 – August 9, 2009",2009,Friday,FLEET FOXES,nan,"indie folk, folk, chamber pop, indie",65.0,Indie / Alternative
2280,"August 7, 2009 – August 9, 2009",2009,Friday,A-TRAK,nan,disco house,64.0,Electronic
2281,"August 7, 2009 – August 9, 2009",2009,Friday,LA ROUX (CANCELLED),nan,lo-fi house,64.0,Electronic
2282,"August 7, 2009 – August 9, 2009",2009,Friday,PETER BJORN AND JOHN,nan,indie,63.0,Indie / Alternative
2283,"August 7, 2009 – August 9, 2009",2009,Friday,THIEVERY CORPORATION,nan,"trip hop, downtempo, acid jazz, lounge",63.0,Other
2284,"August 7, 2009 – August 9, 2009",2009,Friday,MANCHESTER ORCHESTRA,nan,indie rock,62.0,Rock
2285,"August 7, 2009 – August 9, 2009",2009,Friday,THE KNUX,nan,"nu disco, alternative dance",61.0,Indie / Alternative
2286,"August 7, 2009 – August 9, 2009",2009,Friday,CROOKERS,nan,italian trap,60.0,Hip-Hop / Rap
2287,"August 7, 2009 – August 9, 2009",2009,Friday,THE BLOODY BEETROOTS (DJ SET),nan,electro house,60.0,Electronic
2288,"August 7, 2009 – August 9, 2009",2009,Friday,ANDREW BIRD,nan,"chamber pop, baroque pop, indie folk",56.0,Indie / Alternative
2289,"August 7, 2009 – August 9, 2009",2009,Friday,RYE RYE (CANCELLED),nan,lo-fi house,56.0,Electronic
2290,"August 7, 2009 – August 9, 2009",2009,Friday,THE DECEMBERISTS,nan,"chamber pop, baroque pop, indie folk",55.0,Indie / Alternative
2291,"August 7, 2009 – August 9, 2009",2009,Friday,THE GASLIGHT ANTHEM,nan,lo-fi house,54.0,Electronic
2292,"August 7, 2009 – August 9, 2009",2009,Friday,WHITE LIES,nan,lo-fi house,54.0,Electronic
2293,"August 7, 2009 – August 9, 2009",2009,Friday,OF MONTREAL,nan,"psychedelic pop, baroque pop, art pop",53.0,Pop
2294,"August 7, 2009 – August 9, 2009",2009,Friday,HOCKEY,nan,surf rock,52.0,Rock
2295,"August 7, 2009 – August 9, 2009",2009,Friday,BEN FOLDS,nan,lo-fi house,51.0,Electronic
2296,"August 7, 2009 – August 9, 2009",2009,Friday,DJ PASHA (LAST BAND STANDING WINNER),nan,lo-fi house,51.0,Electronic
2297,"August 7, 2009 – August 9, 2009",2009,Friday,ASHER ROTH,nan,lo-fi house,46.0,Electronic
2298,"August 7, 2009 – August 9, 2009",2009,Friday,HEARTLESS BASTARDS,nan,lo-fi house,46.0,Electronic
2299,"August 7, 2009 – August 9, 2009",2009,Friday,OTHER LIVES,nan,chamber pop,43.0,Pop
2300,"August 7, 2009 – August 9, 2009",2009,Friday,BLACK JOE LEWIS & THE HONEYBEARS,nan,"modern blues, roots rock, blues rock, retro soul, blues",41.0,Rock
2301,"August 7, 2009 – August 9, 2009",2009,Friday,SIMIAN MOBILE DISCO (DJ SET),nan,"electroclash, new rave, alternative dance, electronica",41.0,Indie / Alternative
2302,"August 7, 2009 – August 9, 2009",2009,Friday,KEVIN DEVINE,nan,lo-fi house,40.0,Electronic
2303,"August 7, 2009 – August 9, 2009",2009,Friday,THE BUILDERS AND THE BUTCHERS,nan,"gothic country, bluegrass, folk punk, alt country, americana",40.0,Punk
2304,"August 7, 2009 – August 9, 2009",2009,Friday,SOUND TRIBE SECTOR 9,nan,lo-fi house,38.0,Electronic
2305,"August 7, 2009 – August 9, 2009",2009,Friday,THE VIRGINS,nan,lo-fi house,38.0,Electronic
2306,"August 7, 2009 – August 9, 2009",2009,Friday,ZAP MAMA,nan,"afropop, neo soul",34.0,Pop
2307,"August 7, 2009 – August 9, 2009",2009,Friday,APRIL SMITH,nan,dark cabaret,29.0,Other
